address_street,city,state,county,violation_type,violation_subtype,status,date_opened,latitude,longitude
6582 KIRKLAND DR,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Abated by the Owner,2026-04-25T00:00:00.000,39.2092840722499,-84.529026842632
5917 KENNETH AV,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,"Recycling, remove cart vacant",Duplicate Case,2026-04-25T00:00:00.000,39.1987541054287,-84.5398655233963
19 ARCHLAND DR,Cincinnati,OH,Hamilton,Zoning Code Enforcement - Residential Uses,ILLEGAL LAND USE- RES STNDRD,Intake - New Case,2026-04-25T00:00:00.000,39.2082617824759,-84.5290643818791
2479 MADISON RD,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,RES CODE STANDARD,Intake - New Case,2026-04-25T00:00:00.000,39.1394536933216,-84.4513954144807
4169 CLUB VIEW DR,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,TREE ON PRIV PROP STANDARD,Closed,2026-04-25T00:00:00.000,39.1537329834874,-84.4180681032853
6668 KIRKLAND DR,Cincinnati,OH,Hamilton,Abandoned Vehicle Code Enforcement,JUNK VEH ON PRIVATE PROP,Orders Issued,2026-04-25T00:00:00.000,39.2122412665702,-84.5289039896493
4211 ALLENDORF DR,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,TREE ON PRIV PROP STANDARD,Closed,2026-04-24T00:00:00.000,39.1544558657619,-84.4115448072248
17 SUMMIT RD,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,RES CODE STANDARD,Closed,2026-04-24T00:00:00.000,39.2019875398162,-84.4594894720628
13 RAPID AV,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,RES CODE STANDARD,Orders Issued,2026-04-24T00:00:00.000,39.111118302965,-84.5757343479524
1511 BLAIR AV,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,RES CODE STANDARD,Closed,2026-04-24T00:00:00.000,39.1399306377409,-84.4783479548298
1545 ST LEGER PL,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Citation Issued,2026-04-24T00:00:00.000,39.1379646062121,-84.4775238673892
20 MONTANA AV,Cincinnati,OH,Hamilton,Code Enforcement - Commercial Buildings,COMM CODE STANDARD,Intake - New Case,2026-04-24T00:00:00.000,39.1561852308219,-84.5708850927508
81 ANTHONY WAYNE AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Litter,  private property",Closed - No Violation,2026-04-24T00:00:00.000,39.2121638364054,-84.4636353857659
36 WABASH AV,Cincinnati,OH,Hamilton,Zoning Code Enforcement - Residential Uses,ILLEGAL LAND USE- RES STNDRD,Intake - New Case,2026-04-24T00:00:00.000,39.1387574777878,-84.464325339152
3642 W 8TH ST,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Citation Issued,2026-04-24T00:00:00.000,39.106375975823,-84.5730881557751
4851 CORINTH AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Closed - No Violation,2026-04-24T00:00:00.000,39.1754165124195,-84.4795868956018
4523 W MITCHELL AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Citation Issued,2026-04-24T00:00:00.000,39.1695132059311,-84.5147611916638
319 HOWELL AV,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,RES CODE STANDARD,Orders Issued,2026-04-24T00:00:00.000,39.1424941987735,-84.5204760674265
35 MCHENRY AV,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,RES CODE STANDARD,Orders Issued,2026-04-24T00:00:00.000,39.1497117851942,-84.5650474588687
1938 KINNEY AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Closed - No Violation,2026-04-24T00:00:00.000,39.1363671834942,-84.4664907531842
1964 HORTON ST,Cincinnati,OH,Hamilton,Abandoned Vehicle Code Enforcement,JUNK VEH ON PRIVATE PROP,Referred for Towing to Impound Lot,2026-04-24T00:00:00.000,39.128552654346,-84.5647998422687
1 PLUM ST,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Intake - New Case,2026-04-24T00:00:00.000,39.1042567891717,-84.5190605441107
1768 ELMORE ST,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Case Voided,2026-04-24T00:00:00.000,39.1558698841628,-84.5467270187562
3442 BOUDINOT AV,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,RES CODE STANDARD,Duplicate Case,2026-04-24T00:00:00.000,39.1502781100316,-84.6030623167286
43 CORINTH AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Citation Issued,2026-04-24T00:00:00.000,39.1756855810078,-84.4795909469689
1322 WILLIAM H TAFT RD,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Litter,  private property",Citation Issued,2026-04-24T00:00:00.000,39.1275135023507,-84.481785479291
3114 VAN BUREN AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Litter,  private property",Closed - No Violation,2026-04-24T00:00:00.000,39.1346872171796,-84.4934587400463
423 GLENWOOD AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Closed - No Violation,2026-04-24T00:00:00.000,39.1507096503386,-84.4983819521485
2442 VINE ST,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Cleaning,"Litter,  private property",Case Voided,2026-04-24T00:00:00.000,39.1268577331438,-84.5114058823507
11 SUMMIT RD,Cincinnati,OH,Hamilton,Code Enforcement - Commercial Buildings,COMM CODE STANDARD,Intake - New Case,2026-04-24T00:00:00.000,39.1950104324568,-84.4699604500276
11 GILBERT AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Litter,  private property",Closed - No Violation,2026-04-24T00:00:00.000,39.1158384957029,-84.4984417022802
971 ELBERON AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Cleaning,"Litter,  private property",New,2026-04-24T00:00:00.000,39.1095233070841,-84.5657076736144
6 BELMONT AV,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,RES CODE STANDARD,Closed,2026-04-24T00:00:00.000,39.1994609895509,-84.5593942045955
235 MCCORMICK PL,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Cleaning,"Litter,  private property",New,2026-04-24T00:00:00.000,39.1245343727215,-84.5066500961032
1952 LEHIGH AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Citation Issued,2026-04-24T00:00:00.000,39.0898448626467,-84.3880640772432
1614 CHASE AV,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,RES CODE STANDARD,Orders Issued,2026-04-24T00:00:00.000,39.1634531578138,-84.5406154548478
3318 ORION AV,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,TREE ON PRIV PROP STANDARD,Closed,2026-04-24T00:00:00.000,39.1819262637616,-84.4233684397754
64 DANIELS WALK,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Closed - No Violation,2026-04-24T00:00:00.000,39.1180991540219,-84.6902157580724
1899 BIEGLER ST,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Trash, improper set out",Refer to Sanitation,2026-04-24T00:00:00.000,39.1284505608684,-84.5626671049252
921 WINDSOR ST,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Cleaning,"Litter,  private property",New,2026-04-24T00:00:00.000,39.1220982498029,-84.4913707862133
28 MONTANA AV,Cincinnati,OH,Hamilton,Zoning Code Enforcement - Residential Uses,CONCENTRATED CODE,Closed,2026-04-24T00:00:00.000,39.1501326308606,-84.5903001693557
619 ATHENS AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Closed - No Violation,2026-04-24T00:00:00.000,39.1206608049768,-84.4351781570577
2247 MCGREGOR PL,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Cleaning,"Tall grass/weeds, private prop",New,2026-04-24T00:00:00.000,39.1222030078149,-84.5018697219254
1 WINTON RD,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Closed - No Violation,2026-04-24T00:00:00.000,39.1988640410872,-84.5219738288009
1549 ST LEGER PL,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Citation Issued,2026-04-24T00:00:00.000,39.1379263375555,-84.4771913039626
19 CEDAR AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Trash, improper set out",Refer to Sanitation,2026-04-24T00:00:00.000,39.1980990048972,-84.5426030669898
6222 BRAMBLE AV,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,RES CODE STANDARD,Orders Issued,2026-04-24T00:00:00.000,39.1517042590869,-84.3892493494245
2 W MITCHELL AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Closed - No Violation,2026-04-24T00:00:00.000,39.1652710100703,-84.5117044015755
3334 WABASH AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Citation Issued,2026-04-24T00:00:00.000,39.1379964546204,-84.464342868732
4975 GLENWAY AV,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,RES CODE STANDARD,Intake - New Case,2026-04-24T00:00:00.000,39.1207029950719,-84.6011977442416
61 BALTIMORE AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Trash, improper set out",Closed - No Violation,2026-04-24T00:00:00.000,39.1418250035153,-84.5619168327744
987 BURTON AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Citation Issued,2026-04-24T00:00:00.000,39.1493752623771,-84.4828461878009
4815 WINTON RD,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Closed - No Violation,2026-04-24T00:00:00.000,39.1787072613232,-84.5198518469496
2142 RICE ST,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Cleaning,"Litter,  private property",New,2026-04-24T00:00:00.000,39.1194732388184,-84.5147026210018
5826 MONFORT HILLS AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Closed - No Violation,2026-04-24T00:00:00.000,39.2023835035451,-84.5760168718514
5945 LEFFINGWELL AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Closed - Duplicate Complaint,2026-04-24T00:00:00.000,39.1994673260274,-84.5385061600143
85 CONSTITUTION DR,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,RES CODE STANDARD,Intake - New Case,2026-04-24T00:00:00.000,39.2198484484098,-84.4886066145742
116 E MCMICKEN AV,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,RES CODE STANDARD,Intake - New Case,2026-04-24T00:00:00.000,39.114578520542,-84.5136387779145
3735 WOODLAND AV,Cincinnati,OH,Hamilton,Zoning Code Enforcement - Residential Uses,CONCENTRATED CODE,Closed,2026-04-24T00:00:00.000,39.1458578079507,-84.4397900368272
16 DELL TER,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Citation Issued,2026-04-24T00:00:00.000,39.0841835266999,-84.3851073138176
68 WEST TOWER AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Trash, improper set out",Refer to Sanitation,2026-04-24T00:00:00.000,39.1329367044757,-84.6035521688371
6131 MONTGOMERY RD,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Closed - No Violation,2026-04-24T00:00:00.000,39.1829750085846,-84.4260365954519
7852 GLEN ORCHARD DR,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Citation Issued,2026-04-24T00:00:00.000,39.206607557226,-84.4584676101101
425 KLOTTER AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Litter,  private property",Citation Issued,2026-04-24T00:00:00.000,39.1220795448907,-84.5266730034397
34 DEL MONTE PL,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,TREE ON PRIV PROP STANDARD,Intake - New Case,2026-04-24T00:00:00.000,39.1114604027353,-84.5648867874992
3228 GILBERT AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Case Voided,2026-04-24T00:00:00.000,39.1363078705389,-84.4775654311573
65 DANIELS WALK,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Closed - No Violation,2026-04-24T00:00:00.000,39.1182703654913,-84.6911835967538
5874 RHODE ISLAND AV,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,RES CODE STANDARD,Intake - New Case,2026-04-24T00:00:00.000,39.1811340065921,-84.4587350412433
1972 HORTON ST,Cincinnati,OH,Hamilton,Abandoned Vehicle Code Enforcement,JUNK VEH ON PRIVATE PROP,Closed - No Violation,2026-04-23T00:00:00.000,39.1286114382522,-84.5652000140538
2842 MONTANA AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Trash, improper set out",Closed - No Violation,2026-04-23T00:00:00.000,39.1496334434979,-84.5911776937333
4795 PROSPERITY PL,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Citation Issued,2026-04-23T00:00:00.000,39.1232440784465,-84.5975221860697
941 W NORTH BEND RD,Cincinnati,OH,Hamilton,Code Enforcement - Commercial Buildings,COMM CODE STANDARD,Orders Issued,2026-04-23T00:00:00.000,39.2011996798223,-84.5225316827149
3257 KOENIG AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Closed - Duplicate Complaint,2026-04-23T00:00:00.000,39.1456726513133,-84.5992600366535
3924 READING RD,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Litter,  private property",Closed - No Violation,2026-04-23T00:00:00.000,39.1564151156839,-84.4798912876088
52 READING RD,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Trash, empty cans left out",Closed - No Violation,2026-04-23T00:00:00.000,39.1813143858865,-84.464957502109
1832 SUNSET AV,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,RES CODE STANDARD,Closed,2026-04-23T00:00:00.000,39.1235548189319,-84.5813513907828
1654 ATSON LN,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Cleaning,"Litter,  private property",New,2026-04-23T00:00:00.000,39.1174467007574,-84.5726247679058
2238 BOONE ST,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,RES CODE STANDARD,Duplicate Case,2026-04-23T00:00:00.000,39.1224007877352,-84.4962941707331
1978 WEBMAN CT,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Trash, improper set out",Closed - No Violation,2026-04-23T00:00:00.000,39.151233411778,-84.5531314328293
2354 CONCORD ST,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,RES CODE STANDARD,Duplicate Case,2026-04-23T00:00:00.000,39.1241559910821,-84.4932448325574
2816 MONTANA AV,Cincinnati,OH,Hamilton,Zoning Code Enforcement - Residential Uses,CONCENTRATED CODE,Closed,2026-04-23T00:00:00.000,39.1500317166032,-84.5904135650844
1667 BRUCE AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Citation Issued,2026-04-23T00:00:00.000,39.1669102323611,-84.5447024375059
41 MARBURG AV,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,RES CODE STANDARD,Closed,2026-04-23T00:00:00.000,39.1568936358759,-84.4252126017594
3685 VINE ST,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Litter,  private property",Citation Issued,2026-04-23T00:00:00.000,39.1511954769029,-84.5099965500381
45 WINTON RD,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Citation Issued,2026-04-23T00:00:00.000,39.1720755869707,-84.5194954141131
2833 PARK AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Cleaning,"Litter,  private property",Abated by the Owner,2026-04-23T00:00:00.000,39.1309151978565,-84.4858552795293
1615 PULTE ST,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Citation Issued,2026-04-23T00:00:00.000,39.135990136412,-84.5485286654923
4574 INNES AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Cleaning,"Litter,  private property",Case Voided,2026-04-23T00:00:00.000,39.172408536214,-84.544851830186
3423 COLERAIN AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Dumping, prv prop <2500 sq ft",Closed - No Violation,2026-04-23T00:00:00.000,39.1455480969822,-84.5388331060371
67 N TERALTA CIR,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Citation Issued,2026-04-23T00:00:00.000,39.1375106868094,-84.5666851112381
1873 BIEGLER ST,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Cleaning,"Litter,  private property",Assigned to a Cleaning Crew,2026-04-23T00:00:00.000,39.1283103877645,-84.5619013663209
434 ELIZABETH ST,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Trash, improper set out",Closed - No Violation,2026-04-23T00:00:00.000,39.1064158516523,-84.5221856694493
9 GLENWOOD AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Closed - No Violation,2026-04-23T00:00:00.000,39.1554457843764,-84.505137449701
3173 FERNCREST CT,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,RES CODE STANDARD,Duplicate Case,2026-04-23T00:00:00.000,39.145749027393,-84.5834545223012
3753 WASHINGTON AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Citation Issued,2026-04-23T00:00:00.000,39.1530134421039,-84.4944158198247
21 RALEIGH LN,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,RES CODE STANDARD,Intake - New Case,2026-04-23T00:00:00.000,39.2148731663178,-84.4803565795664
4382 VIRGINIA AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Cleaning,"Litter,  private property",New,2026-04-23T00:00:00.000,39.1701712856296,-84.5472846532443
12 VINE ST,Cincinnati,OH,Hamilton,Code Enforcement - Commercial Buildings,COMM CODE STANDARD,Closed,2026-04-23T00:00:00.000,39.1121218014209,-84.5156201094736
33 WERK RD,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Trash, improper set out",Closed - No Violation,2026-04-23T00:00:00.000,39.1413355640787,-84.6159072584267
2687 MONTANA AV,Cincinnati,OH,Hamilton,Zoning Code Enforcement - Residential Uses,CONCENTRATED CODE,Closed,2026-04-23T00:00:00.000,39.1520957537382,-84.5852969179954
3154 GOBEL AV,Cincinnati,OH,Hamilton,Code Enforcement - Barricading Buildings,BARRICADE COMMERCIAL,Barricade Specifications Given to Contractor,2026-04-23T00:00:00.000,39.1446853461914,-84.5825835995492
826 LIVINGSTON ST,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Litter,  private property",Citation Issued,2026-04-23T00:00:00.000,39.115699212974,-84.5281178784587
2317 NICHOLSON AV,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,RES CODE STANDARD,Orders Issued,2026-04-23T00:00:00.000,39.1465995339721,-84.5746199477637
4716 HAMILTON AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Trash, improper set out",Intake - New Case,2026-04-23T00:00:00.000,39.1013210820338,-84.5117895099606
12 WALNUT ST,Cincinnati,OH,Hamilton,Zoning Code Enforcement - Commercial Uses,CONCENTRATED CODE,Closed,2026-04-23T00:00:00.000,39.1088866791041,-84.5130880806526
235 GLENWOOD AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Litter,  private property",Abated by the Owner,2026-04-23T00:00:00.000,39.152642114548,-84.5005073645352
3717 ST LAWRENCE AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Litter,  private property",Closed - No Violation,2026-04-23T00:00:00.000,39.1105234165337,-84.573065864343
3117 MINOT AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Closed - No Violation,2026-04-23T00:00:00.000,39.1544896126949,-84.4297357090987
2518 ST LEO PL,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Citation Issued,2026-04-23T00:00:00.000,39.1321726668743,-84.5592253646641
4592 HAMILTON AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Litter,  private property",Citation Issued,2026-04-23T00:00:00.000,39.1729696068327,-84.5427794177832
1834 KINNEY AV,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,TREE ON PRIV PROP STANDARD,Orders Issued,2026-04-23T00:00:00.000,39.136558840988,-84.4704068714494
1263 WESTMINSTER DR,Cincinnati,OH,Hamilton,Zoning Code Enforcement - Residential Uses,CONCENTRATED CODE,Closed,2026-04-23T00:00:00.000,39.1657952553431,-84.4757774606202
4928 KELSCH LN,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Citation Issued,2026-04-23T00:00:00.000,39.1592952328017,-84.410850986014
